steering,throttle,brake,speed
-0.2,0.0,0.0,9.653321
0.2,0.5134145,0.0,8.840684
0.2,0.0,0.0,6.435813
0.2,0.1910999,0.0,12.18344
-0.13062806,0.0,0.0,8.990172
-0.0,0.0,1.0,4.299477
0.2,0.0,0.0,9.795717
-0.2,0.2123308,0.0,10.36282
-0.08172297,0.0,0.0,10.46635
0.2,0.0,0.0,15.04791
0.2,0.0,0.0,9.875145
-0.7921309000000001,0.0,0.0,4.920116
-0.2,0.0,0.0,7.65184
-0.198623133,0.0,0.0,8.494503
0.16960342,0.0,0.0,7.510333
-0.2,0.07899034,0.0,11.27704
0.2,0.0,0.0,15.17959
-0.2,0.0,0.1837528,9.688593
-0.2183965,0.0,0.0,8.653884
-0.2,0.3043531,0.0,11.09403
-0.2,0.0,0.0,28.85254
0.2,0.0,0.0,8.614138
-0.2,0.0,0.0,8.509171
0.4744161,0.0,0.0,8.274416
0.009437442,0.0,0.0,7.856928
-0.364934,0.0,0.0,7.277953
-0.0,0.0,0.0,23.82127
-0.2,0.01694691,0.0,8.41434
-0.3174362,0.0,0.0,7.90844
0.2,0.0,0.0,11.22737
0.2025211,0.0,0.0,7.193902
0.0007600999999999858,0.1508878,0.0,10.50201
-0.36191890000000004,0.0,0.0,13.95837
-0.30452,0.0,0.0,7.416951
0.2,0.0,0.0,9.125896
-0.2,0.2614503,0.0,9.000136
-0.2,0.0551337,0.0,7.364423
0.2,0.0,0.0,13.09472
-0.2,0.0,0.0,10.97567
-0.2,0.1072859,0.0,9.260606
0.2,0.0,0.0,9.53448
-0.2,0.1279646,0.0,10.06982
0.0,1.0,0.0,16.93136
-0.2045639,0.0,0.0,8.889306
0.4317445,0.0,0.0,6.001443
-0.2,0.0,0.0,13.01806
0.2,0.0,0.0,16.57358
-0.143959,0.0,0.0,10.32225
-0.2,0.0,0.0,16.13301
0.2,0.0,0.0,10.15456
-0.2,0.0,0.0,10.33248
0.2,0.6266619,0.0,27.48471
0.2,0.1417111,0.0,6.514639
0.2,0.1227597,0.0,8.002539
0.410658,0.0,0.0,7.769948
-0.2,0.0,0.0,6.768277
0.2,0.0,0.0,7.165087
-1.0787853,0.0,0.0,8.844743
0.2,0.0,0.0,9.580807
0.0,0.0,0.0,16.33589
-0.0,0.0,0.0,8.829718
0.5588979,0.03041661,0.0,5.2073
0.2,0.8329899,0.0,10.68333
0.7349483000000001,0.0,0.0,7.764777
-0.2,0.0144335,0.0,16.06411
-0.22931547000000002,0.0,0.0,9.235214
0.2,0.0,0.0,11.85473
0.0,1.0,0.0,21.16269
-0.13291688000000002,0.0,0.0,6.522678
-0.0,0.0,0.0,8.423898
-0.2227322,0.0,0.0,11.16287
0.4992571,0.0,0.0,11.07497
0.156498,0.0,0.0,7.979399
0.2,0.161631,0.0,14.03945
0.2,0.0,0.0,8.482835
-0.1995782,0.0,0.0,10.20686
0.2,0.0,0.0,8.509171
-0.2,0.1660441,0.0,16.20726
0.2,0.0,0.0,9.367353
0.4921439,0.0,0.0,9.98364
0.2,0.0,0.0,17.77494
-0.2,0.0,0.0,8.829718
0.08445759999999997,0.0,0.0,15.35338
0.08112520000000001,0.0,0.0,10.3993
-0.2,0.0,0.0,10.15456
-0.2,0.0,0.0,17.59273
-0.07441609999999999,0.0,0.0,8.274416
-0.2,0.0,0.0,8.926181
-0.2,0.0,0.0,14.3271
0.2,0.0,0.0,7.077991
0.2,0.0,0.0,13.76891
-0.0,0.0,0.0,9.25582
-0.0,0.0,0.0,17.2817
-0.2,0.0,0.0,9.893559
0.0,0.0,0.0,14.75092
-0.2,0.0,0.0,7.672922
-0.2,0.02209496,0.0,10.57409
0.8322589,0.0,0.0,8.074367
-0.2,0.0,0.0,21.36172
-0.2,0.0,0.0,7.622101
-0.2,0.0,0.0,15.63654
-0.3048627,0.4455718,0.0,5.854189
0.2,0.0,0.0,25.18385
0.2,0.4772065,0.0,9.007384
0.2,0.007272959,0.0,27.87882
0.2,0.0,0.0,7.498791
-0.2,0.0,0.0,10.15456
-0.214603,0.0,0.0,9.09788
0.2,0.0,0.0,10.07025
-0.09075557,0.0,0.0,7.731087
0.9160653000000001,0.0,0.0,7.02274
-0.2,0.0,0.0,14.17983
0.2,0.0,0.0,12.2127
-0.2,0.8462942,0.0,13.06984
-0.2,0.0,0.0,8.61199
-0.2,0.0,0.0,8.979781
-0.2,0.0,0.0,9.379683
0.2,0.0,0.0,11.83125
0.2,0.7066981,0.0,14.49626
0.06937194,0.0,0.0,8.990172
0.2,0.6463559,0.0,12.64238
-0.0,0.0,0.0,13.75473
-0.2,0.0,0.0,9.25582
-0.2,0.0,0.0,13.86778
0.4909198,0.0,0.0,7.209965
0.2,0.0,0.0,5.050231
-0.2,0.05441093,0.0,10.45869
0.3619332,0.0,0.0,7.816391
-0.2,0.0,0.0,15.86918
-0.0,0.0,0.0,9.228023
0.2,0.0,0.0,12.17794
-0.09963780000000001,0.0,0.0,7.852619
-0.2,0.0,0.0,5.050231
0.2,0.0,0.0,10.1236
0.4331301,0.0,0.0,13.66153
-0.2,0.4593809,0.0,10.28406
0.0,0.157401,0.0,9.856897
0.2,0.0,0.0,11.11927
0.2,0.0,0.0,11.33475
-0.2,0.0,0.0,14.6993
-0.2,0.0,0.0,7.896055e-05
-0.2,0.0,0.0,8.321218
-0.2,0.1705863,0.0,12.857
-0.2,0.0,0.0,2.101073
0.2,0.248316,0.0,6.376252
0.2,0.06194115,0.0,7.773678
0.131415,0.0,0.0,11.13337
0.1810083,0.0,0.0,7.727253
-0.2,0.2832448,0.0,10.27302
0.0,0.0,0.0,9.613528
0.0,0.0,0.0,9.25582
-0.2,0.0,0.0,17.21091
-0.07001300000000002,0.0,0.0,10.06437
0.0,0.1931008,0.0,7.010219
0.2,0.0,0.0,14.13709
0.2,0.144486,0.0,7.193975
0.2,0.0,0.0,6.964292
-0.054181499999999994,0.0,0.0,10.71067
0.6565281000000001,0.0,0.0,15.59967
-0.6349999,0.0,0.0,17.54632
0.34356790000000004,0.0,0.0,6.872778
0.0,0.3545491,0.0,10.93143
0.2,0.1111951,0.0,11.85527
0.2,0.1762712,0.0,7.409156
-0.2000045,0.3538138,0.0,8.501567
0.2,0.012591,0.0,14.40245
0.2,0.0,0.0,8.004057
0.0,0.1817733,0.0,7.34506
0.2,0.0,0.465546,19.57804
0.2,0.1224961,0.0,13.31355
0.0,0.1017301,0.0,6.16887
-0.2,0.7061369,0.0,9.178041
0.2,0.0,0.0,8.355019
0.0,0.4133159,0.0,14.94192
0.2,0.0,0.0,27.48642
-0.2,0.0,0.0,16.43991
-0.2,0.0,0.0,15.17161
-0.2,0.1564229,0.0,15.84066
-0.2,0.1961914,0.0,9.878359
-0.2,0.0,0.0,14.27543
0.2,0.5785772,0.0,10.01963
0.19056255800000002,0.0,0.0,7.856928
-0.2,1.0,0.0,19.5661
0.1544341,0.0,0.0,6.756044
-0.2,0.3663179,0.0,7.630574
0.2,0.2002258,0.0,11.26964
-0.2,0.14511,0.0,9.39391
0.2,1.0,0.0,18.03793
-0.19188828500000002,0.0,0.0,8.672668
-0.2,0.0,0.0,5.997533
0.2565281,0.0,0.0,15.59967
0.2,0.0,0.0,15.97246
0.2,0.0,0.0,9.064192
0.2,0.0,0.0,17.95222
-0.4912863,0.0,0.0,9.756246
0.2,0.0,0.0,7.653462
-0.4183965,0.0,0.0,8.653884
-0.2,0.131307,0.0,6.631264
0.0,0.0,0.0,10.67222
-0.2,0.4926599,0.0,9.989763
0.2,0.542907,0.0,10.63971
0.2,0.7061369,0.0,9.178041
0.2,0.0,0.0,11.17665
-0.2,0.0,0.0,11.3441
-0.2,0.0,0.0,7.745045
0.2,0.466179,0.0,15.85587
0.2,0.0,0.0,21.36172
0.2,0.0,0.0,11.96403
0.2,0.0,0.0,7.896055e-05
0.2,0.0,0.0,7.513401
-0.2,0.0,0.0,10.57291
0.356498,0.0,0.0,7.979399
-0.2,0.0,0.0,14.39934
-0.2,0.0,0.0,12.58193
-0.2,0.0,0.0,9.011153
-0.3146512,0.0,0.0,8.067761
0.07648390000000001,0.0,0.0,8.06655
0.2,0.0,0.0,14.17983
0.0,0.0,0.0,18.78654
0.2,0.0,0.0,14.3271
0.3767468,0.0,0.0,10.8127
0.2,0.0,0.0,9.952339
0.2,0.0,0.0,10.58901
-0.6152031,0.0,0.0,7.063556
0.2,1.0,0.0,25.21582
-0.2,0.1664879,0.0,18.2579
-0.656537,0.0,0.0,15.61152
-0.0,0.0,0.0,7.48297
0.2,0.496365,0.0,7.248733
0.20137686700000001,0.0,0.0,8.494503
-0.1621982,0.0,0.0,12.10796
0.2,0.3117657,0.0,11.31597
-0.2,0.0,0.0,8.634321
-0.4410778,0.0,0.0,8.582574
0.2,0.1595879,0.0,9.365573
0.2,0.0,0.0,8.080393
-0.0,0.0,0.0,7.489133
-0.0677363,0.0,0.0,11.66411
0.102366,0.0,0.0,10.10227
-0.2,0.0,0.0,9.125896
-0.3715398,0.0,0.0,7.707948
0.2,0.07422888,0.0,10.41818
0.2,0.0,0.0,13.55196
-0.2,0.0,0.0,20.06899
-0.2,0.0,0.0,7.354783
-0.0,1.0,0.0,25.21582
-0.5801391,0.0,0.0,7.780981
-0.2,0.0,0.0,12.85534
-0.0,0.0,0.0,10.81872
-0.2,0.0,0.0,16.40199
-0.09461117,0.0,0.0,8.59833
-0.2,0.476091,0.0,5.916719
-0.2,0.0,0.0,9.10431
-0.6263402,0.0,0.0,7.301155
-0.1325701,0.0,0.0,6.684132
0.0651809,0.0,0.0,6.771779
-0.2,0.149781,0.0,16.74268
0.2,0.05593514,0.0,10.03897
-0.2,0.0,0.0,8.44092
-0.2,1.0,0.0,12.87805
-0.2,0.0,0.0,28.10558
0.2,0.1183591,0.0,7.163507
-0.2,0.8609682,0.0,16.70356
1.0699008,0.0,0.0,7.644341
-0.2,0.0,0.6043106,22.24595
0.2,0.006992698,0.0,8.541491
0.2,0.4792078,0.0,15.41865
-0.2,0.0,0.0,11.32057
0.2,0.0,0.0,10.76149
-0.2,0.0,0.0,7.133967
0.2,0.0,0.0,13.5542
0.2,0.0,0.6471241,7.304915
-0.2,0.0,0.0,15.31736
0.2,0.0,0.0,16.96133
0.2,0.2116141,0.0,7.856425
0.2,1.0,0.0,19.5661
-0.2,0.0,0.0,18.78654
-0.2,0.7991012,0.0,11.4784
0.04612184,0.0,0.0,9.04431
0.11387320000000001,0.0,0.0,13.68582
0.2,0.02209496,0.0,10.57409
0.6922819,0.0,0.0,9.094969
0.7528349,0.0,0.0,4.733825
-0.0,0.0,0.0,7.077991
0.2,0.137961,0.0,8.82951
-0.2,0.5448689,0.0,9.656327
0.5017229,0.0,0.0,6.724266
0.2,0.0,0.0,7.39555
0.0,1.0,0.0,14.13664
-0.2,0.0,0.0,6.533849
0.1217759,0.0,0.0,6.648919
-0.2,0.0,0.0,16.36797
-0.5561183000000001,0.0,0.0,8.755425
0.18706102000000002,0.0,0.0,16.41064
0.08717310000000002,0.0,0.0,8.608855
0.2,0.0,0.0,14.93159
0.2,0.0,0.0,12.66986
0.2,0.0,0.0,11.89163
-0.2,0.0,0.0,8.541234
-0.6404688000000001,0.0,0.0,10.26574
0.8699008,0.0,0.0,7.644341
-0.2,0.0,0.0,8.589579
0.2,0.05173838,0.0,7.070208
0.339791,0.0,0.0,10.62447
-0.2,0.0,0.0,14.40801
-0.2,0.01912773,0.0,9.823504
0.2,0.0,0.0,7.984612e-05
-0.2,0.0,0.369619,2.243975
0.2,0.0,0.0,11.9884
-0.2,0.2477607,0.0,8.312817
0.8230291000000001,0.0,0.0,6.522056
0.2,0.0,0.0,9.196817
0.2,0.0,0.0,16.18867
0.3801391,0.0,0.0,7.780981
-0.24467595,0.0,0.0,9.397138
0.2,0.0,0.0,10.44755
0.32470269999999996,0.0,0.0,6.075409
-0.2,0.0,0.0,8.493309
-0.2,0.161631,0.0,14.03945
0.2,0.0,0.0,9.88007
-0.2,0.0,0.0,7.490972
-0.22325583000000002,0.0,0.0,15.10431
-0.2,0.0,0.8622189,18.59699
0.0,0.0,0.0,12.66986
0.0,0.0,0.0,8.416298
0.2,0.0,0.1623659,9.772285
-0.2,0.0,0.0,7.669286
-0.2,0.0,0.0,9.580807
-0.3670081,0.0,0.0,10.89024
-0.2,0.0,0.0,15.0487
-0.2,1.0,0.0,8.125353
-0.12536799999999998,0.0,0.0,9.109657
0.2,0.0,0.0,13.36857
0.09986670000000002,0.0,0.0,9.887401
-0.2,0.0,0.0,18.9017
-0.2,0.0,0.0,13.75473
0.2,0.0,0.0,8.486214
-0.2,0.0,0.0,6.410496
-0.2,0.0,0.0,9.942756
0.3842908,0.0,0.0,10.48428
0.2,0.5072433,0.0,12.14901
0.2872705,0.0,0.0,16.35448
0.0,0.0,0.0,18.01892
-0.2,0.0,0.0,7.715591
0.2,0.0,0.0,8.845513
0.2,0.2640989,0.0,9.463093
-0.0,0.2077231,0.0,9.79388
0.4472609,0.0,0.0,6.612565
-0.303019,0.0,0.0,6.775257
0.18240185,0.0,0.0,14.87687
0.17857702,0.0,0.0,5.767585
-0.0,0.08229589,0.0,8.165103
0.2,0.0,0.0,9.715552
-0.2,0.0,0.0,9.487753
0.332001,0.0,0.0,7.242339
-0.0,0.1003017,0.0,6.065403
0.2,0.0,0.0,15.68651
0.2,0.0,0.0,5.490092
0.2747819,0.0,0.0,15.12505
-0.2,0.0,0.0,6.300227
-0.2,0.4774171,0.0,10.90633
0.0,0.0,0.0,10.76149
0.2,0.09843922,0.0,7.279216
-0.0,0.07163393,0.0,8.064063
0.3734692,0.0,0.0,13.3311
0.2,0.3444389,0.0,10.07229
0.2,0.0,0.0,11.58031
-0.4565281,0.0,0.0,15.59967
0.761709,0.0,0.0,7.425307
-0.30498089999999994,0.0,0.0,7.343974
-0.06742990000000001,0.0,0.0,6.684132
-0.2,0.0,0.0,9.196817
-0.2,0.431031,0.0,15.09688
0.2,0.0,0.0,8.401322
0.2,0.0,0.0,9.07148
-0.0,0.0,0.0,10.71001
0.0,0.07222545,0.0,11.95976
-0.2,0.3311967,0.0,8.148673
0.086623,0.0,0.0,8.165383
-0.08112520000000001,0.0,0.0,10.3993
0.24046879999999998,0.0,0.0,10.26574
0.2,0.0,0.0,13.8005
-0.2,0.0,0.0,7.703483
0.5160653,0.0,0.0,7.02274
-0.06734900000000002,0.0,0.0,8.069753
-0.1217544,0.0,0.0,11.33016
0.2276439,0.0,0.0,9.221224
0.2,0.4214909,0.0,10.72113
-0.2,0.0,0.0,16.871
-0.2,0.0,0.0,15.04791
0.3713998,0.0,0.0,8.410462
-0.2,0.0,0.0,12.66406
-0.2,0.04044592,0.0,11.03531
-0.2,0.0,0.0,9.616932
-0.6931919,0.0,0.0,8.205244
-0.2,0.0,0.0,5.925389
0.2,0.0,0.0,13.8005
0.2,0.0,0.0,8.540374
0.06858500000000001,0.0,0.0,11.13337
0.2,0.1911571,0.0,12.81994
-0.2,0.06594622,0.0,10.02242
0.4021021,0.0,0.0,12.52928
0.4025211,0.0,0.0,7.193902
0.2,0.0,0.0,8.310771
-0.2,0.0,0.0,9.952339
0.018307099999999993,0.0,0.0,7.732603
-0.0,0.0,0.0,20.39876
-0.094949,0.0,0.0,10.03784
-1.1311253000000001,0.0,0.0,7.521055
0.0,0.0,0.0,7.984612e-05
0.2,0.4368896,0.0,9.249415
-0.2,0.0,0.0,11.89299
-0.2,0.0,0.0,10.6038
0.37193600000000004,0.0,0.0,12.11022
-0.0,0.02548456,0.0,15.61422
0.8,0.0,0.0,10.89469
-0.08445759999999997,0.0,0.0,15.35338
-0.2,0.0,0.0,7.620286
-0.2,0.466179,0.0,15.85587
0.198278379,0.0,0.0,9.620594
-0.24811704,0.0,0.0,7.86199
0.2,0.2265866,0.0,8.086912
-0.2,0.0,0.0,11.09214
0.2,0.0,0.0,11.69203
0.4067422,0.0,0.0,11.6721
0.30452,0.0,0.0,7.416951
0.0,1.0,0.0,24.7431
-0.2,0.0,0.0,10.68142
0.462428,0.0,0.0,5.761471
0.2,0.0,0.0,15.89592
0.2,0.0,0.0,7.680895
0.2,0.0,0.0,10.24827
-0.0,0.0,0.0,14.68956
-0.1713998,0.0,0.0,8.410462
0.0,0.0,0.0,8.536083
-0.2,0.0,0.0,15.16887
0.2,0.3545491,0.0,10.93143
0.2,0.08229589,0.0,8.165103
-0.2,0.0,0.0,17.65614
-0.2,0.0,0.0,26.22297
0.2,0.1878898,0.0,9.654976
0.6599701,0.0,0.0,8.060781
0.28951889999999997,0.0,0.0,7.875169
-0.4263402,0.0,0.0,7.301155
-0.34706230000000005,0.0,0.0,10.77255
0.31883300000000003,0.0,0.0,7.622862
0.2,0.4888258,0.0,13.45425
0.5302188999999999,0.0,0.0,8.003713
-1.0,0.0,0.0,7.342729
-0.2,0.111885,0.0,11.13797
-0.2,0.1176027,0.0,14.03628
0.0,0.0,0.0,7.561852
-0.2,0.4963921,0.0,10.42967
-0.0,0.183477,0.0,5.570121
0.2,0.2123308,0.0,10.36282
-0.001339099999999982,0.0,0.0,9.501169
0.209437442,0.0,0.0,7.856928
0.2,0.3086489,0.0,9.057285
0.2,0.7489711,0.0,11.83838
0.17655821000000002,0.0,0.0,10.14009
-0.68208,0.0,0.0,10.55333
0.2,0.07899034,0.0,11.27704
-0.5049627,0.0,0.0,10.15409
-0.22398312,0.5096608,0.0,9.513092
0.3670081,0.0,0.0,10.89024
0.0,1.0,0.0,23.88882
-0.2,0.0,0.0,9.29225
-0.2,0.0,0.5368949,7.977879
0.0558604,0.0,0.0,7.541001
0.2,0.0,0.0,13.25011
0.2,0.0,0.0,17.17193
-0.2,0.0,0.0,7.47085
-0.2,0.0,0.0,9.193175
-0.37117710000000004,0.0,0.0,9.33561
-0.2,0.007680058,0.0,13.54949
0.2,0.0,0.0,7.485158
-0.2,0.0,0.0,15.97062
0.6412017,0.0,0.0,8.864827
0.6530541000000001,0.0,0.0,10.4226
0.3734871,0.0,0.0,14.99621
-0.2,0.0,0.0,19.56629
0.2,0.0,0.0,8.902725
-0.05214100000000002,0.0,0.0,7.948399
0.2793689,0.0,0.0,5.197363
-0.2,0.0,0.0,9.228023
-0.2,0.0,0.0,9.921387
0.0,0.0,0.2764978,23.94386
-0.2,0.1183591,0.0,7.163507
0.0,0.0,0.0,25.49238
-0.2,0.0351094,0.0,5.667478
0.17095309999999997,0.0,0.0,8.288133
0.2,0.0,0.0,12.83917
-0.2,0.0,0.0,11.06566
0.2,0.0,0.0,10.33248
-0.427479,0.0,0.0,10.50082
-0.2,0.0,0.0,20.65756
0.2,0.0,0.0,9.893559
-0.2,0.0,0.0,9.154806
-1.059792,0.0,0.0,8.121755
0.2,0.5448689,0.0,9.656327
0.2,0.0,0.0,10.38535
-0.3470634,0.0,0.0,7.931365
0.2,0.0,0.0,15.89592
-0.2,0.0,0.0,9.826204
0.506549,0.0,0.0,15.54352
0.2,0.0,0.0,10.15456
0.2,0.148476,0.0,6.418851
0.2,0.0,0.0,23.06436
-1.0,0.0,0.0,7.219801
-0.34356790000000004,0.0,0.0,6.872778
0.2,0.0,0.0,14.64608
-0.0,0.0,0.0,7.825342
-0.1479149,0.1217852,0.0,7.330023
0.033130099999999996,0.0,0.0,13.66153
0.2,0.0,0.0,14.69029
0.2,0.0,0.2357823,4.535388
-0.392253,0.0,0.0,7.734329
0.2,0.0,0.0,8.999731
0.2,0.0,0.0,25.38729
0.2,0.5642971,0.0,6.705238
-0.0007600999999999858,0.1508878,0.0,10.50201
-0.2,0.1111951,0.0,11.85527
-0.2,0.0,0.0,12.76719
0.2,0.0,0.369619,2.243975
0.2,1.0,0.0,28.25847
-0.2,0.0,0.0,15.47482
-0.2,0.1537381,0.0,11.19509
0.2,0.0,0.0,15.87735
-0.0,0.8609682,0.0,16.70356
-0.2,0.0,0.0,8.816649
0.2,0.0,0.0,9.771177
0.1809962,0.0,0.0,7.731311
0.0,0.0,0.0,13.70758
-0.2,0.3138453,0.0,26.0769
-0.2,0.5141344,0.0,9.341305
-0.11505119999999996,0.0,0.0,16.45416
-0.4420531,0.0,0.0,10.81837
-0.2,0.7348169,0.0,15.34322
0.2,0.0,0.0,7.99887
0.2,0.0,0.0,14.85266
0.2,0.0,0.0,4.989483
-0.2,0.0,0.0,9.628957
-0.0,0.0,0.0,13.90321
0.2,0.0,0.0,14.75092
-0.2472609,0.0,0.0,6.612565
-0.12271125000000001,0.0,0.3980552,21.91295
-0.122268,0.0,0.0,9.418675
0.37537000000000004,0.0,0.0,11.8165
-0.2,0.0,0.0,23.82127
0.142023,0.0,0.0,13.21469
-0.061411700000000013,0.0,0.0,12.64382
0.2,1.0,0.0,15.59778
-0.2,0.0,0.0,9.563401
-0.2,0.0,0.0,18.88242
0.2,0.0,0.0,25.74667
-0.2,0.1183591,0.0,7.163507
-0.1809389,0.0,0.0,11.13486
-0.2,0.9393638,0.0,9.236741
0.2,0.0,0.0,11.3441
-0.2,0.0,0.0,16.33261
-0.2,0.0,0.0,9.121005
0.5090119,0.0,0.0,7.384276
0.4793689,0.0,0.0,5.197363
0.0,0.0,0.0,6.96334
-0.29946059999999997,0.0,0.0,6.098603
-0.2651809,0.0,0.0,6.771779
-0.07505590000000001,0.0,0.0,8.713702
0.0,0.4842389,0.0,10.14165
-0.2,0.3086489,0.0,9.057285
0.08295200000000001,0.0,0.0,9.293814
-0.2,0.1226045,0.0,7.162061
-0.2,0.5348132,0.0,10.38448
-0.2,0.0,0.0,7.630043
0.09832710000000001,0.0,0.0,18.50533
-0.2,0.4295551,0.0,8.688896
-0.2,0.0,0.0,14.93557
-0.2,0.0,0.0,10.81872
-0.0,0.0,0.0,7.961145e-05
-0.2,0.07792592,0.0,17.88874
-0.13200099999999998,0.0,0.0,7.242339
0.3810083,0.0,0.0,7.727253
0.1441396,0.0,0.0,7.541001
0.5411931000000001,0.0,0.0,8.771787
0.2,0.0,0.0,8.187976
0.2,0.1709758,0.0,8.376868
-0.2,0.0,0.0,7.268317
0.2,0.0,0.0,5.68094
-0.2,0.0,0.0,10.71001
-0.2,0.501105,0.0,11.21799
-1.2,0.1560749,0.0,4.71995
-0.0,0.1017301,0.0,6.16887
0.503019,0.0,0.0,6.775257
0.136395,0.0,0.0,10.24832
0.2,0.385585,0.0,14.45121
0.26300616,0.0,0.0,14.09562
0.5842908,0.0,0.0,10.48428
-0.26969666000000003,0.0,0.0,8.362679
0.3398929,0.0,0.0,7.175953
-0.1146512,0.0,0.0,8.067761
-0.2,0.0,0.369619,2.243975
0.10339433,0.0,0.0,9.28994
-0.2,0.0,0.0,8.793627
-0.2,0.0,0.1837528,9.688593
0.2,0.0,0.0,14.24312
0.2,0.0,0.0,12.79772
0.2,0.1825891,0.0,9.169564
-0.2,0.2679065,0.0,7.973166
0.2,0.0,0.0,7.715591
-0.2,0.0,0.0,13.18738
0.2,1.0,0.0,20.25184
0.052937700000000004,0.0,0.0,10.77255
0.3540062,0.0,0.0,5.821968
-0.117048,0.0,0.0,9.293814
-0.2,0.1758478,0.0,13.56155
-0.2,0.0,0.0,8.297484
-0.41541999999999996,0.2560537,0.0,9.542039
0.3016729,0.0,0.0,18.50533
-0.2,1.0,0.0,26.7387
-0.2,0.0,0.0,7.326643
-0.4992571,0.0,0.0,11.07497
-0.2,0.0,0.0,6.307866
-0.0,0.0,0.0,14.73767
-0.2,0.0,0.0,6.154862
0.2,0.841597,0.0,30.13855
-0.1525172,0.0,0.0,9.163952
0.2,0.0,0.0,6.229813
0.2,0.09441912,0.0,10.05884
-0.2,1.0,0.0,26.56694
-0.2,0.0,0.0,7.075439
-0.475448,0.0,0.0,10.63408
0.04103580000000001,0.0,0.0,15.18397
-0.2,0.0,0.0,11.85473
-0.7588979,0.03041661,0.0,5.2073
-0.16960342,0.0,0.0,7.510333
0.2909115,0.0,0.0,10.14673
-0.2,0.2327671,0.0,8.789562
-0.2,0.1415101,0.0,10.09592
-0.2,1.0,0.0,14.13664
0.3213621,0.0,0.0,9.7304
-0.533644,0.0,0.0,8.882863
0.314724,0.0,0.0,8.704249
0.2,0.4696198,0.0,15.08086
-0.2,0.0,0.0,23.82127
-0.2,1.0,0.0,14.13513
-0.2,0.4820487,0.0,9.372422
0.2,0.208143,0.0,10.57114
-0.2,0.1552409,0.0,6.546567
0.5247027,0.0,0.0,6.075409
0.2391878,0.0,0.0,14.78726
-0.2821981,0.0,0.0,14.64222
0.1734871,0.0,0.0,14.99621
0.2,0.0,0.0,9.355853
0.2,0.0,0.0,12.63489
0.2,0.0,0.0,11.46292
0.2,0.3938549,0.0,10.74398
0.1806421,0.0,0.0,12.48454
-0.0,0.0,0.0,27.95481
0.2,0.0,1.0,3.064376
-0.4275767,0.0,0.0,6.961082
-0.6547668,0.0,0.0,10.92411
0.5290547999999999,0.0,0.0,8.583912
0.2,0.0,0.0,13.86778
0.208111715,0.0,0.0,8.672668
0.364934,0.0,0.0,7.277953
-0.2,0.0,0.0,11.55744
0.2,0.0,0.0,17.59273
0.0,0.149781,0.0,16.74268
1.2,0.1560749,0.0,4.71995
0.2,0.0,0.0,18.40137
0.2,0.3301799,0.0,13.96762
0.2,1.0,0.0,17.37747
-0.2,0.8963939,0.0,9.331878
-0.2452347,0.0,0.0,5.826306
0.2,0.0,0.0,5.899004
0.2,0.0,0.5368949,7.977879
0.2,0.07994092,0.0,6.426472
-0.2,0.0,0.0,11.44895
0.2,0.0,0.0,8.599272
0.2,0.4997463,0.0,14.90486
-0.2,0.598536,0.0,11.74995
0.1743629,0.0,0.0,9.644084
0.2,0.4135019,0.0,11.23647
-0.0,0.4049971,0.0,7.675214
-0.165027,0.0,0.0,15.67451
-0.2,0.06194115,0.0,7.773678
-0.28276118,0.0,0.0,10.03654
0.21110613,0.0,0.0,14.04874
-0.2,0.4593282,0.0,19.38754
-0.17857702,0.0,0.0,5.767585
-0.2,0.0,0.0,7.961145e-05
-0.105051,0.0,0.0,10.03784
-0.4246067,0.0,0.0,9.348826
-0.4334911,0.0,0.0,7.257215
0.0,0.0,0.0,6.375731
0.2,0.03175771,0.0,10.26232
-0.6523308999999999,0.0,0.0,7.84198
-0.2,0.1017301,0.0,6.16887
-0.2,0.09098089,0.0,15.44982
-0.2,0.0,0.0,8.876678
-0.2,0.0,0.0,9.580827
0.2,0.2614503,0.0,9.000136
0.2,0.0,0.0,7.074382
0.3525172,0.0,0.0,9.163952
-0.2,0.0,0.0,5.761918
-0.2,1.0,0.0,21.16269
0.2,1.0,0.0,23.88882
0.2,0.0,0.0,10.02553
-0.06174302,0.0,0.0,7.591221
-0.2,0.0,0.0,14.39934
0.1721281,0.0,0.0,11.12317
0.2,0.0,0.0,10.88123
-0.9624600000000001,0.0,0.0,7.36178
0.2,0.0,0.0,9.801929
0.7195262,0.0,0.0,8.775281
0.0,0.05593514,0.0,10.03897
0.18429079999999998,0.0,0.0,10.48428
0.2,0.0,0.0,10.42445
-0.06995010000000002,0.0,0.0,8.18682
0.7495248999999999,0.0,0.0,8.610384
0.2,0.1576362,0.0,17.50566
0.2,0.0,0.0,7.597535
0.4118339,0.0,0.0,9.759859
-0.3084959,0.3084959,0.0,8.587121
0.2,0.0,0.0,11.93618
-0.2,0.2557139,0.0,10.75897
-0.5616859000000001,0.0,0.0,9.458877
-0.060107100000000024,0.0,0.0,7.175953
0.2,0.0,0.0,7.165087
-0.2,0.137961,0.0,8.82951
-0.2,0.0,0.0,16.23746
0.2,1.0,0.0,15.51127
0.2,0.0,0.0,9.771177
0.2,0.0,0.0,9.008131
0.4152031,0.0,0.0,7.063556
-0.0,0.658581,0.0,25.88248
-0.2,0.0,0.0,9.795717
0.2,0.0,0.0,9.697169
-0.10301899999999997,0.0,0.0,6.775257
0.0,0.135105,0.0,11.48363
-0.2,0.0,0.0,11.93105
